dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
23,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0
3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0
13,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0
19,255,1.0,0.0,0.05,0.03,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.04,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0
27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0
37,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
47,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
57,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
67,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0
11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0
21,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
31,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0
41,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
51,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
61,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0
71,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
81,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
91,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
101,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
111,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
121,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
131,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
141,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
151,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
161,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
171,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
181,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
7,255,1.0,0.0,0.14,0.02,0.0,0.0,0.0,0.0
17,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.03,0.0,0.0,0.0,0.0
16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0
26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
36,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0
46,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
56,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
66,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
76,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
86,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
96,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
106,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
116,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
126,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
136,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
146,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
156,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
166,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
176,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
186,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
196,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
206,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
216,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
226,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
236,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
246,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0
6,255,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,0.0
14,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0
10,255,1.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0
20,255,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0
30,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
40,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0
50,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
60,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0
70,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
80,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
90,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
100,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
110,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
120,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
130,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
140,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
150,255,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0
160,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0
170,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
180,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0
8,255,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0
18,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0
28,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0
38,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
48,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
58,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
5,255,1.0,0.0,0.2,0.02,0.0,0.0,0.0,0.0
15,255,1.0,0.0,0.07,0.01,0.0,0.0,0.0,0.0
25,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0
35,255,1.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0
9,255,1.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.02,0.0,0.0,0.0,0.0
12,255,1.0,0.0,0.08,0.02,0.0,0.0,0.0,0.0
22,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
32,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
42,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
52,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
62,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0
72,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
82,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
92,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
102,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
112,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
122,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
132,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
142,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
162,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
172,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
182,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
192,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
202,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
212,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
222,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
232,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
242,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
252,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0
11,255,1.0,0.0,0.09,0.02,0.0,0.0,0.0,0.0
21,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0
31,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0
4,255,1.0,0.0,0.25,0.02,0.0,0.0,0.0,0.0
2,255,1.0,0.0,0.5,0.03,0.0,0.0,0.0,0.0
2,2,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
12,10,0.83,0.17,0.08,0.0,0.0,0.0,0.0,0.0
22,3,0.14,0.09,0.05,0.0,0.0,0.0,0.0,0.0
32,26,0.81,0.06,0.03,0.0,0.0,0.0,0.0,0.0
42,34,0.81,0.05,0.02,0.0,0.0,0.0,0.0,0.0
10,41,0.7,0.2,0.1,0.05,0.0,0.0,0.0,0.0
20,50,0.8,0.1,0.05,0.04,0.0,0.0,0.0,0.0
6,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,46,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
56,56,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
66,66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76,76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,85,0.99,0.02,0.99,0.0,0.0,0.0,0.0,0.0
96,95,0.99,0.02,0.99,0.0,0.0,0.0,0.0,0.0
1,54,1.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0
11,64,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0
21,72,0.9,0.1,0.05,0.04,0.0,0.0,0.0,0.0
12,86,0.75,0.17,0.08,0.05,0.0,0.0,0.0,0.0
22,92,0.68,0.14,0.05,0.04,0.05,0.0,0.0,0.0
32,100,0.72,0.09,0.03,0.04,0.06,0.0,0.0,0.0
42,108,0.74,0.07,0.02,0.04,0.05,0.0,0.0,0.0
52,116,0.75,0.06,0.02,0.03,0.04,0.0,0.0,0.0
62,15,0.21,0.05,0.02,0.13,0.03,0.13,0.0,0.0
72,117,0.76,0.04,0.01,0.03,0.03,0.0,0.0,0.0
3,120,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0
13,121,0.85,0.15,0.08,0.04,0.0,0.0,0.0,0.0
23,14,0.22,0.13,0.04,0.29,0.0,0.0,0.0,0.0
6,119,1.0,0.0,0.17,0.04,0.0,0.0,0.0,0.0
16,120,0.94,0.12,0.06,0.03,0.0,0.0,0.0,0.0
26,129,0.92,0.12,0.04,0.03,0.0,0.0,0.0,0.0
3,16,0.67,0.67,0.33,0.31,0.0,0.0,0.0,0.0
13,147,0.85,0.15,0.08,0.03,0.0,0.0,0.0,0.0
23,157,0.91,0.09,0.04,0.03,0.0,0.0,0.0,0.0
33,167,0.94,0.06,0.03,0.03,0.0,0.0,0.0,0.0
43,177,0.95,0.05,0.02,0.03,0.0,0.0,0.0,0.0
8,187,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0
18,195,0.89,0.11,0.06,0.03,0.0,0.0,0.0,0.0
28,205,0.93,0.07,0.04,0.03,0.0,0.0,0.0,0.0
5,5,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
