<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20230530;225000;162.1500000;162.1600000;162.0900000;162.0900000;47220
20230530;230000;162.1000000;162.1400000;162.0500000;162.1400000;62830
20230530;231000;162.1500000;162.1700000;162.1000000;162.1200000;43210
20230530;232000;162.1300000;162.2000000;161.9600000;162.0000000;468770
20230530;233000;162.0000000;162.1200000;161.5000000;161.7700000;671480
20230530;234000;161.7600000;161.9100000;161.7100000;161.8800000;82660
20230530;235000;161.8800000;161.9000000;161.7500000;161.9000000;136400
20230531;101000;161.5100000;161.6900000;160.9000000;161.2000000;1727720
20230531;102000;161.2000000;161.5600000;161.2000000;161.3500000;833560
20230531;103000;161.3500000;161.4900000;161.1100000;161.4600000;715450
20230531;104000;161.4300000;161.5800000;161.1500000;161.1600000;519270
20230531;105000;161.1600000;161.3000000;161.0600000;161.2400000;478350
20230531;110000;161.2300000;161.5000000;161.2000000;161.4700000;511190
20230531;111000;161.4700000;163.0000000;161.2100000;162.6900000;2188010
20230531;112000;162.6200000;162.6800000;161.8000000;162.3500000;952520
20230531;113000;162.3400000;162.5500000;162.3100000;162.4100000;265360
20230531;114000;162.4100000;163.0800000;162.2200000;162.7400000;1199400
20230531;115000;162.7200000;162.7600000;162.5200000;162.7100000;319960
20230531;120000;162.7200000;163.3000000;162.5600000;163.2400000;798750
20230531;121000;163.2200000;163.2300000;162.6700000;162.8400000;371060
20230531;122000;162.8400000;162.9800000;162.5500000;162.5800000;226630
20230531;123000;162.5800000;162.7000000;162.5400000;162.5900000;170360
20230531;124000;162.5900000;162.9800000;162.3300000;162.4500000;623730
20230531;125000;162.4600000;163.1200000;162.4400000;163.0000000;502070
20230531;130000;163.0300000;163.1300000;162.6700000;162.8900000;324340
20230531;131000;162.8800000;163.1400000;162.6500000;163.1400000;272780
20230531;132000;163.1400000;163.2000000;162.8800000;162.8800000;249210
20230531;133000;162.9200000;162.9800000;162.6600000;162.9400000;199430
20230531;134000;162.9400000;163.0000000;162.7000000;162.8000000;354560
20230531;135000;162.8100000;162.9900000;162.7100000;162.7400000;330480
20230531;140000;162.7400000;162.7400000;162.3800000;162.5700000;290670
20230531;141000;162.6200000;162.6600000;162.0700000;162.0700000;736470
20230531;142000;162.0700000;162.2900000;162.0000000;162.1900000;290410
20230531;143000;162.1900000;162.5000000;162.1900000;162.4700000;135880
20230531;144000;162.4700000;162.7400000;162.4300000;162.5600000;238220
20230531;145000;162.5500000;162.5700000;162.1200000;162.2200000;271520
20230531;150000;162.2200000;162.3400000;162.1600000;162.2300000;148210
20230531;151000;162.2700000;162.5600000;162.2400000;162.5400000;153480
20230531;152000;162.5100000;162.9000000;162.5000000;162.8500000;279640
20230531;153000;162.8500000;162.9500000;162.6200000;162.6200000;198260
20230531;154000;162.6500000;162.7200000;162.4800000;162.7100000;217270
20230531;155000;162.7100000;162.7800000;162.5200000;162.5400000;150880
20230531;160000;162.5800000;162.5900000;162.2700000;162.3500000;186140
20230531;161000;162.3500000;162.6600000;162.2800000;162.4900000;142020
20230531;162000;162.5100000;162.5600000;162.3400000;162.4200000;107560
20230531;163000;162.4200000;162.6200000;162.3100000;162.6100000;123990
20230531;164000;162.6200000;162.7700000;162.4900000;162.7400000;134400
20230531;165000;162.7500000;162.9400000;162.7000000;162.8100000;211160
20230531;170000;162.8300000;162.9000000;162.8000000;162.8800000;113580
20230531;171000;162.8500000;163.0000000;162.8500000;163.0000000;380050
20230531;172000;163.0000000;163.0900000;162.5000000;162.7200000;410810
20230531;173000;162.7200000;162.9500000;162.6500000;162.9500000;75730
20230531;174000;162.9400000;163.0800000;162.7400000;162.9100000;262220
20230531;175000;162.9100000;163.1900000;162.7400000;162.9700000;320050
20230531;180000;162.9700000;163.0800000;162.3000000;162.5300000;372240
20230531;181000;162.5600000;163.0100000;162.5100000;162.9600000;233330
20230531;182000;162.9700000;163.0900000;162.8500000;162.8700000;287750
20230531;183000;162.8700000;163.0900000;162.8000000;163.0000000;390870
20230531;184000;163.0100000;163.0900000;162.9000000;162.9400000;158300
20230531;185000;163.0900000;163.0900000;163.0900000;163.0900000;100060
20230531;191000;163.0800000;163.0800000;162.7100000;162.8900000;67690
20230531;192000;162.8900000;162.9000000;162.7500000;162.7800000;78430
20230531;193000;162.8000000;162.8000000;162.7000000;162.7500000;76200
20230531;194000;162.7500000;162.7800000;162.6300000;162.6600000;93750
20230531;195000;162.6500000;162.7000000;162.6300000;162.7000000;44210
20230531;200000;162.7000000;162.7400000;162.6500000;162.7100000;41380
20230531;201000;162.7000000;162.7200000;162.6000000;162.6000000;69610
20230531;202000;162.6100000;162.6500000;162.6000000;162.6100000;29340
20230531;203000;162.6100000;162.7200000;162.6000000;162.7100000;65920
20230531;204000;162.7100000;162.8900000;162.6000000;162.6800000;77340
20230531;205000;162.6300000;162.6800000;162.6000000;162.6300000;70610
20230531;210000;162.6000000;162.6400000;162.6000000;162.6400000;20710
20230531;211000;162.6000000;162.7400000;162.6000000;162.7300000;50580
20230531;212000;162.7300000;162.8400000;162.7000000;162.7900000;42080
20230531;213000;162.7900000;162.8300000;162.7200000;162.8100000;70810
20230531;214000;162.8100000;162.8400000;162.6000000;162.7200000;72670
20230531;215000;162.7200000;162.7500000;162.6000000;162.6700000;37250
20230531;220000;162.6700000;162.7000000;162.6300000;162.6900000;17270
20230531;221000;162.6600000;162.7500000;162.6300000;162.6700000;43450
20230531;222000;162.7300000;162.7900000;162.6700000;162.7800000;27480
20230531;223000;162.7800000;162.8000000;162.6600000;162.7000000;50590
20230531;224000;162.7000000;162.8900000;162.6600000;162.8600000;63740
20230531;225000;162.8600000;162.9100000;162.8000000;162.8700000;88400
20230531;230000;162.8600000;162.8900000;162.8000000;162.8200000;47050
20230531;231000;162.8200000;162.8700000;162.7700000;162.8000000;29120
20230531;232000;162.8000000;162.8000000;162.6700000;162.7800000;41350
20230531;233000;162.7700000;162.7900000;162.7000000;162.7400000;30420
20230531;234000;162.7400000;162.9000000;162.7400000;162.8600000;119990
20230531;235000;162.8500000;162.9700000;162.8500000;162.9400000;130500
